image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,1,1,IMG_2032_r01_c01.jpg,truffle_brownie_batter_0060,truffle_brownie_batter,Brownie Batter,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_brownie_batter/truffle_brownie_batter_0060.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,1,2,IMG_2032_r01_c02.jpg,truffle_manhattan_0076,truffle_manhattan,Manhattan,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_manhattan/truffle_manhattan_0076.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,1,3,IMG_2032_r01_c03.jpg,truffle_bananas_foster_0064,truffle_bananas_foster,Bananas Foster,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_bananas_foster/truffle_bananas_foster_0064.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,1,4,IMG_2032_r01_c04.jpg,truffle_raspberry_0012,truffle_raspberry,Raspberry,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0012.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,1,5,IMG_2032_r01_c05.jpg,truffle_pistachio_0032,truffle_pistachio,Pistachio,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0032.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,2,1,IMG_2032_r02_c01.jpg,truffle_raspberry_0040,truffle_raspberry,Raspberry,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0040.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,2,2,IMG_2032_r02_c02.jpg,cocoashot_chocolate_cake_0040,cocoashot_chocolate_cake,Chocolate Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_chocolate_cake/cocoashot_chocolate_cake_0040.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,2,3,IMG_2032_r02_c03.jpg,truffle_creme_brulee_0036,truffle_creme_brulee,Crème Brûlée,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_creme_brulee/truffle_creme_brulee_0036.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,2,4,IMG_2032_r02_c04.jpg,truffle_raspberry_0064,truffle_raspberry,Raspberry,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0064.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,2,5,IMG_2032_r02_c05.jpg,truffle_lemon_0048,truffle_lemon,Lemon,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_lemon/truffle_lemon_0048.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2032_size50_render02.jpg,IMG_2032.jpg,50,2,3,1,IMG_2032_r03_c01.jpg,truffle_manhattan_0032,truffle_manhattan,Manhattan,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_manhattan/truffle_manhattan_0032.jpg
