image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,1,1,IMG_2030_r01_c01.jpg,truffle_amaretto_0095,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_amaretto/truffle_amaretto_0095.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,1,2,IMG_2030_r01_c02.jpg,truffle_brownie_batter_0095,truffle_brownie_batter,Brownie Batter,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_brownie_batter/truffle_brownie_batter_0095.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,1,3,IMG_2030_r01_c03.jpg,truffle_champagne_0099,truffle_champagne,Champagne,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_champagne/truffle_champagne_0099.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,1,4,IMG_2030_r01_c04.jpg,truffle_cheesecake_0099,truffle_cheesecake,Cheesecake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_cheesecake/truffle_cheesecake_0099.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,1,5,IMG_2030_r01_c05.jpg,cocoashot_old_fashioned_0099,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_old_fashioned/cocoashot_old_fashioned_0099.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,2,1,IMG_2030_r02_c01.jpg,truffle_amaretto_0087,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_amaretto/truffle_amaretto_0087.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,2,2,IMG_2030_r02_c02.jpg,truffle_cheesecake_0095,truffle_cheesecake,Cheesecake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_cheesecake/truffle_cheesecake_0095.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,2,3,IMG_2030_r02_c03.jpg,truffle_dulce_de_leche_0099,truffle_dulce_de_leche,Dulce de Leche,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_dulce_de_leche/truffle_dulce_de_leche_0099.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,2,4,IMG_2030_r02_c04.jpg,cocoashot_old_fashioned_0087,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_old_fashioned/cocoashot_old_fashioned_0087.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,2,5,IMG_2030_r02_c05.jpg,truffle_key_lime_pie_0091,truffle_key_lime_pie,Key Lime Pie,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_key_lime_pie/truffle_key_lime_pie_0091.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,3,1,IMG_2030_r03_c01.jpg,truffle_grey_salt_caramel_0091,truffle_grey_salt_caramel,Grey Salt Caramel,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_grey_salt_caramel/truffle_grey_salt_caramel_0091.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,3,2,IMG_2030_r03_c02.jpg,truffle_turtle_0083,truffle_turtle,Turtle,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_turtle/truffle_turtle_0083.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,3,3,IMG_2030_r03_c03.jpg,truffle_confetti_cake_0095,truffle_confetti_cake,Confetti Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_confetti_cake/truffle_confetti_cake_0095.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,3,4,IMG_2030_r03_c04.jpg,truffle_caramel_apple_cider_0099,truffle_caramel_apple_cider,Caramel Apple Cider,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_caramel_apple_cider/truffle_caramel_apple_cider_0099.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2030_size30_render02.jpg,IMG_2030.jpg,30,2,3,5,IMG_2030_r03_c05.jpg,truffle_dulce_de_leche_0083,truffle_dulce_de_leche,Dulce de Leche,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_dulce_de_leche/truffle_dulce_de_leche_0083.jpg
