image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,1,1,IMG_2031_r01_c01.jpg,cocoashot_amaretto_0052,cocoashot_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0052.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,1,2,IMG_2031_r01_c02.jpg,cocoashot_tequila_0024,cocoashot_tequila,Tequila,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_tequila/cocoashot_tequila_0024.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,1,3,IMG_2031_r01_c03.jpg,truffle_grey_salt_caramel_0012,truffle_grey_salt_caramel,Grey Salt Caramel,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_grey_salt_caramel/truffle_grey_salt_caramel_0012.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,1,4,IMG_2031_r01_c04.jpg,truffle_amaretto_0044,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_amaretto/truffle_amaretto_0044.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,1,5,IMG_2031_r01_c05.jpg,truffle_brownie_batter_0052,truffle_brownie_batter,Brownie Batter,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_brownie_batter/truffle_brownie_batter_0052.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,2,1,IMG_2031_r02_c01.jpg,truffle_caramel_apple_cider_0052,truffle_caramel_apple_cider,Caramel Apple Cider,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_caramel_apple_cider/truffle_caramel_apple_cider_0052.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,2,2,IMG_2031_r02_c02.jpg,cocoashot_amaretto_0036,cocoashot_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0036.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,2,3,IMG_2031_r02_c03.jpg,truffle_champagne_0020,truffle_champagne,Champagne,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_champagne/truffle_champagne_0020.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,2,4,IMG_2031_r02_c04.jpg,truffle_cookies_cream_0024,truffle_cookies_cream,Cookies & Cream,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0024.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,2,5,IMG_2031_r02_c05.jpg,truffle_confetti_cake_0016,truffle_confetti_cake,Confetti Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_confetti_cake/truffle_confetti_cake_0016.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,3,1,IMG_2031_r03_c01.jpg,truffle_cheesecake_0004,truffle_cheesecake,Cheesecake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_cheesecake/truffle_cheesecake_0004.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,3,2,IMG_2031_r03_c02.jpg,cocoashot_amaretto_0044,cocoashot_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0044.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,3,3,IMG_2031_r03_c03.jpg,cocoashot_whiskey_0080,cocoashot_whiskey,Whiskey,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_whiskey/cocoashot_whiskey_0080.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,3,4,IMG_2031_r03_c04.jpg,truffle_confetti_cake_0040,truffle_confetti_cake,Confetti Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_confetti_cake/truffle_confetti_cake_0040.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,3,5,IMG_2031_r03_c05.jpg,cocoashot_tequila_0040,cocoashot_tequila,Tequila,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_tequila/cocoashot_tequila_0040.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,4,1,IMG_2031_r04_c01.jpg,cocoashot_bourbon_0040,cocoashot_bourbon,Bourbon,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0040.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,4,2,IMG_2031_r04_c02.jpg,cocoashot_amaretto_0028,cocoashot_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0028.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,4,3,IMG_2031_r04_c03.jpg,truffle_amaretto_0060,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_amaretto/truffle_amaretto_0060.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,4,4,IMG_2031_r04_c04.jpg,cocoashot_old_fashioned_0012,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_old_fashioned/cocoashot_old_fashioned_0012.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2031_size50_render00.jpg,IMG_2031.jpg,50,0,4,5,IMG_2031_r04_c05.jpg,truffle_caramel_apple_cider_0076,truffle_caramel_apple_cider,Caramel Apple Cider,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_caramel_apple_cider/truffle_caramel_apple_cider_0076.jpg
