image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,1,1,IMG_2023_r01_c01.jpg,cocoashot_chocolate_cake_0090,cocoashot_chocolate_cake,Chocolate Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_chocolate_cake/cocoashot_chocolate_cake_0090.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,1,2,IMG_2023_r01_c02.jpg,cocoashot_whiskey_0098,cocoashot_whiskey,Whiskey,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_whiskey/cocoashot_whiskey_0098.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,1,3,IMG_2023_r01_c03.jpg,cocoashot_old_fashioned_0086,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_old_fashioned/cocoashot_old_fashioned_0086.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,1,4,IMG_2023_r01_c04.jpg,cocoashot_bourbon_0086,cocoashot_bourbon,Bourbon,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_bourbon/cocoashot_bourbon_0086.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,2,1,IMG_2023_r02_c01.jpg,cocoashot_tequila_0094,cocoashot_tequila,Tequila,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_tequila/cocoashot_tequila_0094.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,2,2,IMG_2023_r02_c02.jpg,truffle_brownie_batter_0086,truffle_brownie_batter,Brownie Batter,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_brownie_batter/truffle_brownie_batter_0086.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,2,3,IMG_2023_r02_c03.jpg,truffle_champagne_0094,truffle_champagne,Champagne,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_champagne/truffle_champagne_0094.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,2,4,IMG_2023_r02_c04.jpg,cocoashot_whiskey_0082,cocoashot_whiskey,Whiskey,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_whiskey/cocoashot_whiskey_0082.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,3,1,IMG_2023_r03_c01.jpg,cocoashot_bourbon_0098,cocoashot_bourbon,Bourbon,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_bourbon/cocoashot_bourbon_0098.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,3,2,IMG_2023_r03_c02.jpg,cocoashot_old_fashioned_0082,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_old_fashioned/cocoashot_old_fashioned_0082.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,3,3,IMG_2023_r03_c03.jpg,truffle_creme_brulee_0098,truffle_creme_brulee,Crème Brûlée,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_creme_brulee/truffle_creme_brulee_0098.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,3,4,IMG_2023_r03_c04.jpg,truffle_amaretto_0090,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_amaretto/truffle_amaretto_0090.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,4,1,IMG_2023_r04_c01.jpg,truffle_champagne_0082,truffle_champagne,Champagne,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_champagne/truffle_champagne_0082.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v4/images/IMG_2023_size16_render01.jpg,IMG_2023.jpg,16,1,4,2,IMG_2023_r04_c02.jpg,cocoashot_whiskey_0094,cocoashot_whiskey,Whiskey,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_whiskey/cocoashot_whiskey_0094.jpg
