image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,1,1,IMG_2036_r01_c01.jpg,IMG_2036_r01_c01_render01,truffle_tea_honey,Tea & Honey,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_tea_honey/IMG_2036_r01_c01_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,1,2,IMG_2036_r01_c02.jpg,IMG_2036_r01_c02_render01,cocoashot_bourbon,Bourbon,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/cocoashot_bourbon/IMG_2036_r01_c02_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,2,1,IMG_2036_r02_c01.jpg,IMG_2036_r02_c01_render01,cocoashot_tequila,Tequila,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/cocoashot_tequila/IMG_2036_r02_c01_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,2,2,IMG_2036_r02_c02.jpg,IMG_2036_r02_c02_render01,truffle_bananas_foster,Bananas Foster,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_bananas_foster/IMG_2036_r02_c02_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,3,1,IMG_2036_r03_c01.jpg,IMG_2036_r03_c01_render01,truffle_champagne,Champagne,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_champagne/IMG_2036_r03_c01_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,3,2,IMG_2036_r03_c02.jpg,IMG_2036_r03_c02_render01,truffle_cookies_cream,Cookies & Cream,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_cookies_cream/IMG_2036_r03_c02_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,4,1,IMG_2036_r04_c01.jpg,IMG_2036_r04_c01_render01,truffle_dulce_de_leche,Dulce de Leche,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_dulce_de_leche/IMG_2036_r04_c01_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,4,2,IMG_2036_r04_c02.jpg,IMG_2036_r04_c02_render01,truffle_key_lime_pie,Key Lime Pie,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_key_lime_pie/IMG_2036_r04_c02_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,5,1,IMG_2036_r05_c01.jpg,IMG_2036_r05_c01_render01,truffle_maple_cream,Maple Cream,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_maple_cream/IMG_2036_r05_c01_render01.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render01.jpg,IMG_2036.jpg,10,1,5,2,IMG_2036_r05_c02.jpg,IMG_2036_r05_c02_render01,truffle_pistachio,Pistachio,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_pistachio/IMG_2036_r05_c02_render01.jpg
