image,source_file,box_size,render_index,row,column,slot_file,sample_id,flavor_id,flavor_name,label_type,image_path
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,1,1,IMG_2036_r01_c01.jpg,IMG_2036_r01_c01_render00,truffle_strawberry_shortcake,Strawberry Shortcake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_strawberry_shortcake/IMG_2036_r01_c01_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,1,2,IMG_2036_r01_c02.jpg,IMG_2036_r01_c02_render00,cocoashot_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/cocoashot_amaretto/IMG_2036_r01_c02_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,2,1,IMG_2036_r02_c01.jpg,IMG_2036_r02_c01_render00,cocoashot_old_fashioned,Old Fashioned,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/cocoashot_old_fashioned/IMG_2036_r02_c01_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,2,2,IMG_2036_r02_c02.jpg,IMG_2036_r02_c02_render00,truffle_amaretto,Amaretto,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_amaretto/IMG_2036_r02_c02_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,3,1,IMG_2036_r03_c01.jpg,IMG_2036_r03_c01_render00,truffle_caramel_apple_cider,Caramel Apple Cider,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_caramel_apple_cider/IMG_2036_r03_c01_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,3,2,IMG_2036_r03_c02.jpg,IMG_2036_r03_c02_render00,truffle_confetti_cake,Confetti Cake,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_confetti_cake/IMG_2036_r03_c02_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,4,1,IMG_2036_r04_c01.jpg,IMG_2036_r04_c01_render00,truffle_creme_brulee,Crème Brûlée,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_creme_brulee/IMG_2036_r04_c01_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,4,2,IMG_2036_r04_c02.jpg,IMG_2036_r04_c02_render00,truffle_grey_salt_caramel,Grey Salt Caramel,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_grey_salt_caramel/IMG_2036_r04_c02_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,5,1,IMG_2036_r05_c01.jpg,IMG_2036_r05_c01_render00,truffle_manhattan,Manhattan,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_manhattan/IMG_2036_r05_c01_render00.jpg
/homes/mxqasim/Chocolathon/data/synthetic_filled_boxes/v5_10_slot/images/IMG_2036_size10_render00.jpg,IMG_2036.jpg,10,0,5,2,IMG_2036_r05_c02.jpg,IMG_2036_r05_c02_render00,truffle_pineapple_moscato,Pineapple & Moscato,occupied,/homes/mxqasim/Chocolathon/data/synthetic_slots/v2_10_slot/images/validation/truffle_pineapple_moscato/IMG_2036_r05_c02_render00.jpg
